D,0,-1.338923007,-0.75862512,-1.849944063,0,5.618270566,6.565891646,4.211511336,1.035799314,1.030596553
A,1,0.960545837,1.751199264,-0.065942873,0,-1.32293928,2.477146373,1.175862269,-1.454354327,-1.228957115
B,0,-0.24688389,0.193994416,0.16949932,1,1.096449995,2.353359901,11.65301728,-0.48529917,0.680551814
D,1,1.437153371,1.764309,0.799530383,0,6.20343679,6.037411872,4.579755349,1.154147624,1.450370692
B,1,-1.692041008,-0.663693884,-1.308113337,1,6.785812751,2.175118611,8.728643451,-0.274719729,1.241071347
B,0,1.474188195,-1.616431261,0.468645172,1,5.210702651,2.130674345,7.384844809,-1.094452652,1.978388032
C,1,1.262740319,-1.446440063,1.286066593,0,5.214800805,7.279356534,9.201450245,1.642267003,1.085324987
A,1,1.152768902,1.520415621,-0.236701229,0,3.389505359,2.497569922,-0.45181388,-0.190454197,-0.622529179
D,1,0.670641136,0.764695042,1.335790106,1,1.561638208,5.872746794,4.905976596,1.07927239,1.729481647
A,1,-1.95612304,-0.027292681,-1.68745762,0,5.944954066,2.625625133,-1.80999011,-0.642091239,0.670327146
C,0,-1.541188183,0.43396122,1.93950553,0,1.671441944,5.895221606,9.45353071,0.532688219,-0.456876281
A,0,-1.639562193,-0.124903559,-1.849568344,0,6.026663826,2.298864353,0.171906378,0.823070738,-1.401952527
C,1,1.664749356,1.370858696,0.803101022,0,0.964383498,6.942227885,9.272835605,0.370980848,1.501155519
C,0,-1.62558341,-0.149393236,-1.774508389,0,8.037251141,6.167925001,8.224797322,-0.460284024,0.350426791
D,0,1.562444294,-0.250646809,0.194787319,1,4.327723141,5.610702003,4.406317267,0.97903037,-1.006200012
A,0,-0.594265158,0.91853527,-0.632119944,0,0.238984155,2.803291685,0.199091985,1.597096422,-1.522133804
B,0,1.348493346,-0.492226079,0.136265092,0,3.776927367,2.123801254,9.155068181,0.589031412,0.279985102
D,0,-1.375069252,-1.324890064,-0.117939359,0,3.771096367,7.205142673,4.006582557,-1.07661502,-0.353608891
C,0,-0.268447296,0.911598911,0.145125614,0,2.746063745,6.561511384,9.127905547,-0.714676766,0.158574944
B,0,-0.084603176,-0.974072759,-0.734326468,1,-2.166594373,2.122866271,6.977161319,0.536122581,-0.384867764
A,1,1.960884411,-1.271151853,1.987039331,1,8.005012458,2.393259148,1.551492032,-1.387626847,-0.390531294
A,1,-0.569422901,-1.917813861,1.047486372,0,2.467485539,2.904145785,-0.096793699,-1.692406459,-1.509263644
B,0,-1.083310691,-0.829952647,1.657555071,1,4.455977809,2.427430335,8.899339731,-1.001486414,1.303169409
B,1,0.513840321,1.519638021,-0.465303803,1,1.943669515,2.961500744,9.649947215,-1.421814007,1.055423378
D,0,1.816515097,-0.142653356,-0.444384382,0,1.211751743,6.904237814,4.730895764,-0.19036141,-1.95630935
A,0,1.686387736,-1.951599894,-1.724724122,1,9.129836958,2.075330475,-0.465278812,-1.565639439,1.262389285
D,1,-0.487681716,-1.165427062,-1.232759819,1,4.371760573,6.893674992,3.469950195,1.957874709,-0.014296541
B,1,1.344756673,1.908868396,-0.675781709,0,2.86639966,1.912061627,9.284443658,-0.678941008,1.211933457
A,0,1.622610131,0.80663782,1.492754625,0,7.804904824,2.631714153,-1.401799386,-0.001340342,-1.155091499
B,0,1.190022427,-1.19901492,-0.81229855,1,-0.608161259,2.8381155,9.501021764,1.929861211,0.282122632
D,1,1.404414201,-0.39487723,-1.722740099,1,8.922412488,7.792485697,3.488309631,0.538281344,1.650560864
A,1,1.4654473,-0.691977479,-1.671358235,1,4.497050409,2.740158614,-0.607747229,1.626978573,1.233159645
C,1,0.386327124,-1.376006241,0.01487158,1,4.604939269,6.766788637,10.09582276,1.740632692,-0.491614506
A,0,1.013865007,-1.310607948,1.524732285,0,-1.890577671,2.368762244,0.535648705,-0.985407418,-0.230754316
A,0,-1.526167898,0.337415077,0.039278928,0,4.496940701,2.272456128,0.859606466,-1.057453358,-0.469484957
D,1,0.797814457,-1.780146059,-0.028596058,1,4.313355689,7.705095151,3.996760068,1.047299506,-0.515371763
A,0,-1.305633575,1.243566926,1.249989613,0,3.778727237,2.809617741,0.102841884,-0.335852758,0.209742544
A,1,-1.845770285,0.018994037,-0.128178084,1,1.159071559,2.286730098,-0.024236832,0.97179202,-1.002512068
A,1,1.529719116,-1.920738041,-0.440324215,0,2.285716567,2.160024224,0.882247943,-1.001299774,0.117934282
D,0,-0.53257834,1.914400982,-1.251962076,0,3.815300254,7.234775461,4.742227643,0.048104157,0.392471226
D,0,1.648127168,1.218866496,0.620542845,0,2.853221605,6.983197163,3.684526843,0.017429722,0.359901013
B,0,1.622328701,0.546524616,-1.661026866,1,1.696463662,2.295785333,9.644870902,-0.350290081,-1.217262852
D,0,-0.441496611,1.359760625,-1.154988222,0,7.031628371,7.119170226,4.259510339,0.432712634,-1.917483812
B,1,0.364157574,-0.046474892,1.75065727,0,2.530495334,2.065067238,8.119329431,-1.289938543,1.741009506
A,0,-1.958112784,1.908828665,0.660459425,0,10.46105651,3.420411322,0.680162638,1.658083245,0.023844529
C,1,-0.588742988,1.944140871,1.068358578,1,8.788018373,7.384566774,9.186643239,0.254048411,-1.065205401
B,1,0.753445428,-1.22182257,-1.181673709,0,3.133600126,2.331802526,10.13135466,-1.838367224,1.591655847
C,1,0.660672465,-1.05312457,-0.447696774,0,5.482205094,5.994783567,9.013560888,0.027377291,0.181527922
D,0,-0.816064243,-1.163011286,1.057476071,1,4.793400689,6.543033839,4.489593573,-0.132942046,0.658762776
B,1,-1.619413109,-1.536442054,0.09395322,0,3.269226291,2.43686431,8.469932288,-1.385110739,0.283841186
A,0,0.664096348,-0.517853309,0.937521415,0,2.34739471,2.764462611,-0.109035956,-1.004198096,-1.900239053
B,0,0.401066348,-1.872092051,-0.037748642,1,8.630848118,2.338291165,7.946927837,-1.252576463,1.826426938
A,0,-0.37574746,-0.662501654,0.526998711,0,6.635723282,2.868252267,0.255651997,1.045393658,-0.508864832
D,0,-0.718027397,0.960574006,-1.875916689,1,0.174954088,6.367532378,4.704984414,1.011577558,0.72964313
A,0,1.611952447,-0.657164263,-1.759028805,1,4.336813046,2.322012122,-0.175020706,1.962909289,0.354421114
A,1,-0.481265403,-0.262428101,-0.703786815,1,-5.593596408,2.101414722,-0.010538212,-0.930286938,-1.978724101
D,0,-0.858643004,-1.556450823,1.699440081,1,2.272041329,6.631059062,3.818151557,1.8781158,-1.856031764
D,1,-1.6487022,1.837859268,0.18936887,0,3.252846909,6.20040534,4.070214464,-0.957839661,-1.264057743
D,0,0.598499649,0.577096334,-0.900289057,1,0.851884014,7.107128218,5.117544333,-1.416454405,-0.347265525
B,0,1.538232943,0.175012454,0.42675467,1,-0.278051273,2.362369085,7.857343864,0.082024131,-1.907808075
A,0,1.058994814,0.678864153,-0.064181555,1,2.325383008,2.879115683,-0.884513947,1.791184367,-0.279565897
C,0,0.723434452,1.492119983,0.028688487,0,2.309018908,5.593812734,9.288098084,0.384553845,-0.393969256
B,1,-1.823409695,1.06582457,-1.397122417,1,6.806268854,2.510158691,10.02966541,1.625028709,-0.520729551
A,1,-0.906746319,1.261209592,0.438332703,1,6.998544973,2.358938149,0.929668689,1.816674483,0.067208728
D,0,-0.203247662,1.535782526,-1.171489836,0,4.830863763,7.187628784,4.531681774,1.457717535,1.588731293
B,1,0.026835768,1.990189195,-0.55561921,0,3.477700159,2.719156866,8.051560004,-0.846782613,1.559565238
D,0,1.783064162,0.781231374,0.349655262,1,-2.455178498,5.346078465,4.465971445,-0.437058683,1.66439914
A,1,0.023109248,-1.340790551,-1.468660695,0,15.10718892,2.980874469,0.394101878,1.090202946,-0.525522585
A,0,-1.844780801,0.791258025,-1.993884823,0,5.182234611,2.728756413,0.328904797,-1.512768098,-1.44407562
C,0,-0.846660565,0.210618252,-0.905993365,1,2.521284042,8.001913684,9.395212887,-1.651972619,-1.549784252
D,0,1.486977353,-1.502827422,1.360151734,0,-0.706792282,6.659919391,3.598836878,0.523264038,1.591209377
D,0,-1.693707715,0.043147502,1.495239783,0,4.487046076,4.463454102,4.136684465,1.203116569,1.121693137
D,0,-0.078943586,-0.249478452,-1.414611333,0,2.700779915,6.451835734,4.766377475,-0.942389732,0.157620968
D,1,-1.262509927,1.581603322,0.159259151,1,5.899027161,7.116342292,3.011810995,-0.271275854,-0.843416263
B,0,-1.565868924,-0.066918128,-0.349327601,1,-2.464267797,2.484593273,9.625754384,-1.175226043,-0.073474786
D,0,-1.581827542,0.936162857,-0.532997345,0,-1.047093544,6.078071683,3.837897386,-0.916799222,-1.311285177
D,1,0.983235446,-1.519350142,-1.664922868,0,0.919641774,5.830796491,5.215537344,-1.617674298,0.542844197
C,0,-0.804146078,-1.152783556,1.181809656,0,1.833963114,7.739285135,8.481547374,0.16879143,1.193868865
D,0,1.195765017,-1.467634509,0.835585135,1,1.929617379,6.953628081,3.949164816,1.101170069,-1.17513782
C,0,-1.747709879,-1.352402272,-0.208410228,1,4.317617916,8.922758095,9.19446519,-1.07296951,-0.238150036
A,0,0.739601248,-1.043976439,0.959080017,0,0.667934089,3.13405551,0.203774949,1.497252077,1.846880094
B,1,-1.242892908,0.169500896,-1.422183807,1,2.3839846,2.324580466,9.893762552,-0.698350287,-0.190162721
D,0,-0.094413811,1.733849605,-0.237830592,0,9.577557757,7.269855956,3.881248134,-1.990157432,-0.554684067
A,0,-0.411431371,-1.462585799,1.95216635,0,7.408499985,2.204077972,0.818660973,-1.003837666,-1.953948466
A,1,1.955974067,-1.849927379,-0.342824153,0,-1.141416451,2.418908641,0.676398002,1.189786113,1.915626791
A,0,1.002905739,1.194220965,1.665748092,0,4.735854347,2.615918686,1.969598651,-1.801980216,-0.634167398
D,1,-1.596439896,0.405496191,-1.980392161,0,8.525610769,7.645987354,3.65026704,-0.551699456,-0.637474111
B,0,0.806475843,-0.532837227,1.21419253,1,3.788574893,2.556124786,9.583528045,1.036465881,0.084185607
C,0,0.145983184,0.447089414,-1.975352803,1,3.246583734,6.709970465,8.996446171,-0.206888657,1.1088087
D,1,-1.377718788,-1.005811468,0.997596012,0,10.08692433,6.358313962,3.463615993,-1.83060085,1.215329266
B,1,-1.937441132,-1.490732602,1.265502182,1,5.258869675,2.545774666,7.585666599,-0.314993376,0.153512549
B,0,0.392832491,0.368122147,0.672151603,0,3.204286142,2.515126221,8.981214808,-1.56867141,0.077844593
B,0,0.35972935,0.462868981,-0.62631852,1,-4.422101005,2.604903744,8.549100812,1.983284431,1.168298235
A,0,-0.579720301,-0.016196759,-1.416132973,0,2.573114449,2.54963821,0.296418877,0.362568898,0.167175494
A,1,1.653789752,-0.15126683,-1.801443521,0,1.610006629,2.539999316,0.465124177,-1.925041413,0.212189246
C,0,-1.921305621,-0.221019304,0.323968817,1,-2.027211393,6.439317652,8.956085948,-0.390693383,1.1300283
A,1,-0.153862236,-1.899432783,-1.56748057,1,4.713727668,2.400512901,-0.144894932,0.636509691,-1.616257046
A,1,0.887085486,0.578531172,-1.274475566,0,-2.691381758,2.539269092,0.681479531,1.061444499,1.030739221
C,1,0.58699552,-1.907509796,1.829677498,0,4.546496166,6.656332575,9.492552091,1.298951989,-0.79142224
A,1,-1.083956727,-1.972293582,-1.643532833,0,4.743771114,2.657691347,0.07448385,0.214785456,1.584194541
D,1,-0.935885601,0.440798613,-1.437106714,0,4.344372635,4.30833845,5.015855189,1.709529638,-0.251534955
D,1,-1.189207156,0.635386279,0.797393382,0,2.639025775,5.85194511,3.533156855,0.018467325,-0.377064298
D,1,-1.898892013,-1.542722594,-1.26546704,1,3.574178608,8.426881557,3.412055071,0.436871923,1.36279748
A,1,0.604251992,-1.043838957,0.447423654,0,1.87211263,2.510528094,0.567034246,1.611301851,0.061950556
D,1,0.145630521,1.63807548,-1.714209074,1,5.078524606,6.261462892,3.857748536,-0.867577817,-1.68436492
C,1,1.026964345,1.724901532,-0.847109838,1,3.165631575,7.61802513,8.34115784,-0.500286842,1.099595192
D,0,1.974955907,1.806771071,-0.41090194,0,6.935701956,6.761171833,4.558014003,-1.044167303,0.621610055
D,1,-0.489683535,-0.968130835,0.069529883,1,-0.921190733,6.796836791,3.352380728,-0.08857313,0.227767513
B,1,0.400537945,0.706193881,-1.625576293,0,3.639310357,2.474949908,9.490564918,-1.04860061,1.420501456
C,0,-1.461399592,-0.821255136,-0.661173108,0,1.018663863,7.566620296,9.650262206,-0.10380235,-0.422208144
A,1,0.470954989,1.981708032,-1.676702731,0,-0.973672942,2.317223526,-0.566289571,-0.709245074,1.246349306
D,0,-1.121224725,-1.83835724,1.45954577,0,9.05821531,5.173425535,2.718675906,-0.568904897,1.134593579
C,1,-0.422286517,0.009857124,1.186397922,1,2.223362685,6.716370889,9.932982973,0.444904209,-0.820157924
B,0,1.312136312,-0.290266739,-1.076633946,0,0.207443783,2.629279261,9.698915207,-0.636220725,-1.804132005
A,0,1.564631753,-0.19121092,0.468383658,1,2.649087407,2.460612287,-0.793454386,-0.293688534,1.843617798
D,1,1.840300292,-1.098188046,0.06832517,1,4.303093323,7.973594083,4.594902383,-0.257930954,-0.00469034
A,1,-0.318263532,1.077442174,-1.271944569,1,3.584102848,2.448580442,-0.709372253,-0.742113996,-0.499432329
A,1,0.061936911,-0.607474757,-1.738737541,1,2.12530796,2.600741869,-0.367617784,0.182061696,1.122159641
D,0,-1.933840805,1.763128003,-0.458987665,0,1.768062422,7.680892443,5.58912451,1.861221562,1.315307938
D,1,0.952366016,0.032817825,0.189224897,1,3.512320207,6.956262086,4.029290386,-0.017249442,-0.437190487
D,1,-0.537556882,1.223992311,0.736766838,1,2.607462182,6.549383915,3.868836765,0.546807978,-1.509845457
D,0,-1.414991061,0.835865018,0.249862067,0,1.903575246,5.251652388,4.207228107,1.905677343,0.401329502
C,0,0.521907374,0.620912699,1.197966619,0,1.943393967,6.82269303,11.24964361,-1.612509297,1.185713827
C,1,0.798968653,-0.882846705,1.041359587,1,-2.721336889,7.165211339,8.731488836,0.809611648,-1.599429598
D,0,-1.649870046,-0.405773247,1.772850724,0,3.238926816,9.032659994,4.466934126,-0.199148681,-0.110231162
C,1,1.569491571,-0.435248253,-0.962623731,0,5.970655132,6.908532593,9.621163133,0.650184893,-1.200533653
D,1,-0.804391843,0.807574263,0.875723214,1,6.541616093,5.913992338,4.612312681,0.038224854,-1.210479859
C,1,-0.412346935,0.119558283,-1.014255127,0,5.090691533,5.182213167,9.616438495,0.727351261,-1.394456754
D,0,1.862308198,-0.894070852,-0.451586679,1,7.903793076,7.179549461,5.650187339,0.500566862,-0.793105419
B,0,-0.561713197,-0.468726679,-0.006159886,1,0.120677211,2.826678784,9.461518196,0.887106166,1.677091536
D,1,0.060884117,1.239824799,0.474572608,0,4.191427317,6.661092814,4.665708903,-1.682686888,-0.249505235
B,0,-1.59707964,-0.488587036,0.8490058,0,3.909904628,2.432771362,6.477789725,1.978248836,0.301905939
B,0,0.466450423,1.588174052,1.64460321,0,6.160312838,1.962237028,9.27525041,-0.177915238,0.835494976
D,0,1.273521921,1.892960477,1.539310221,1,4.546126934,6.07809596,3.69357954,1.202766352,-0.890794827
C,0,-0.218581676,-1.315935001,-1.895284844,1,5.84897429,6.409479209,9.045472929,0.259731767,-0.421473645
A,0,-1.080675908,-1.942219497,-0.988401593,0,5.543814552,2.361739114,-0.129333895,1.201258713,1.36261669
B,0,-1.92194418,0.819582361,0.809572722,1,8.361329833,2.388189246,9.5066159,-1.23021201,1.75817579
A,1,1.104133751,-1.332985778,0.839170186,1,3.49227858,2.618345608,-0.26576104,-1.347298265,0.560296637
D,1,1.418410153,-1.694443024,-0.265165063,0,-0.399930911,6.70711631,3.499311207,1.078463428,0.572645813
D,1,-0.377324573,-1.927299243,-0.76423819,0,4.914734707,6.262257071,4.929292107,-0.757285737,1.037745549
C,1,1.104171464,0.204627564,1.712133114,1,7.393000003,7.816388672,9.291754575,1.342963748,-0.103206339
D,1,-0.385660567,-0.843331072,-1.735885244,0,3.064703871,5.943078361,5.222665368,-0.428268207,1.560096999
A,0,1.132910454,1.118097405,-0.571908525,0,5.082454067,2.207142167,0.12314398,1.792268603,0.705090609
A,0,0.77446886,-1.911248327,1.727424602,0,3.281351978,2.725363689,-1.401187079,-1.158306131,-1.385463538
B,0,-1.200806922,-0.057206486,0.637638245,1,-2.012564719,2.16372546,8.246752595,1.510512764,-1.863834916
A,1,1.669034105,0.995102331,-1.558025107,1,3.938363463,2.465048853,-0.202503366,1.669811585,0.737773578
B,0,1.327029018,-1.832209439,1.364186944,1,-0.736063933,2.357863268,7.24478757,-1.854386766,-1.133816959
B,0,0.084923255,-1.689614312,-0.193498267,0,3.929136019,2.34387153,8.06767703,0.759602386,-1.838130771
B,1,-1.739805236,-1.357098219,-1.257736547,0,6.261675078,2.326631681,9.906574725,1.689272137,1.297471082
B,0,-1.229306277,1.740036705,1.31238071,0,9.470265738,2.800168223,8.671812443,-0.850727455,0.419337355
B,1,0.221680561,-1.28169202,-1.23473983,0,2.202311798,1.886572847,8.303297388,0.64691137,-1.477819554
D,0,1.241890482,0.767555688,1.824743188,0,4.064484772,6.585242117,4.063490198,-0.467343786,-0.076043884
D,1,-1.884211878,0.51016636,-0.032851725,1,6.53894834,5.068952289,4.103366896,-0.684691982,1.119316577
A,0,-0.625955816,-1.882752713,-1.143189409,1,5.273066583,2.282078028,0.889142829,-0.774783236,-1.644248949
A,1,0.14885579,1.439669769,0.963372865,0,6.17222584,2.567376922,0.169346465,-0.629292858,1.280152789
C,1,1.486118922,0.34543372,0.112721755,1,4.813476519,6.947543306,8.906828353,-1.036538191,0.35605665
C,1,-1.048546239,-1.444621486,0.455926237,1,5.401607502,7.070765066,9.390726259,0.759571134,-0.349387467
B,0,-1.543608173,-0.532024329,-0.10344158,0,8.422581999,2.187571614,10.27993405,-0.284742499,1.689369915
C,1,-1.327768531,-1.799651945,-1.587911825,1,2.507165238,5.850223461,8.825789674,1.748970075,0.992567552
A,0,0.495915305,1.465306797,1.147146218,1,-1.09247423,2.508875848,-0.281988072,1.669590759,1.519864445
A,1,0.262746724,-0.493347324,0.518622454,1,7.089748106,1.92328901,-0.696260783,1.706412867,0.587044166
D,0,1.071493416,0.804030603,0.712177768,0,11.26632212,6.193711571,4.45169934,-0.621386733,-1.867157505
B,1,1.781992112,0.842183802,-1.088310368,0,1.987226037,2.464560085,8.545554963,-1.614522449,0.985953775
C,0,-0.036267967,0.309726713,-1.410903457,1,-1.808555875,6.2240934,8.913705767,-0.042069508,-1.918823467
